url,title,des,site,time
http://money.163.com/16/0602/12/BOI9J4N900253B0H.html,唯品会卖保险被指违规 国华人寿弘康人寿甘愿“躺枪”?,"网易财经  2016年06月02日 12:00虽然唯品会的保险销售主体和代理主体或涉违规,其所售产品也因“稳健理财”等字样涉嫌销售误导,但对于国华人寿和弘康人寿旗下产品出现在唯品会网站本身,并未出乎意料...  10条相同新闻  -  百度快照",网易财经,2016年06月02日
http://fashion.sohu.com/20160705/n457872199.shtml,唯品会7. 7手表节送惊喜 打造7元购表新体验,"搜狐时尚  2016年07月05日 15:477月7日,全球最大特卖电商唯品会将携手雅典、天梭、卡西欧、DW、海鸥飞亚达、罗西尼、依波以及斯沃琪(SWATCH)等18大钟表品牌,为近2亿注册会员精心打造一场  2条相同新闻  -  百度快照",搜狐时尚,2016年07月05日
http://news.163.com/16/0527/09/BO2IKUMI00014AED.html,唯品会今年首季净营收近122亿元,"网易新闻  2016年05月27日 09:15(原标题:唯品会今年首季净营收近122亿元) 全球最大特卖网站唯品会近日公布其2016年第一季度未经审计的财务报告。财报显示,唯品会2016年第一季度业绩继续保持快速...  2条相同新闻  -  百度快照",网易新闻,2016年05月27日
http://epaper.oeeee.com/epaper/D/html/2016-07/19/content_57242.htm,植美村高调联手唯品会 邀王祖蓝启明星直播,"南方都市报数字报  2016年07月19日 05:46日前,幸美股份旗下植美村高调携手王祖蓝,将“7迹底妆家族”新品首发直播“搬”到了唯品会。 幸美股份执行总裁李佳表示,7月17日为幸美股份一年一度的粉丝狂欢节,...  百度快照",南方都市报数字报,2016年07月19日
http://yangyang.baijia.baidu.com/article/471490,唯品会物流配送孵的“蛋”:品骏快递,"百度百家  2016年05月26日 20:00如果不出意外,杨姐猜唯品会未来将可能让旗下的子公司“品骏快递”走上一条独立上市的道路——犹如顺丰快递一样。 事情的起因是北京时间18日唯品会Q1财报公布后,...  2条相同新闻  -  百度快照",百度百家,2016年05月26日
http://tech.sina.com.cn/i/2016-06-15/doc-ifxszkzy5323273.shtml,唯品会回应高层震荡:纯属造谣,"新浪科技  2016年06月15日 14:00新浪科技讯6月15日消息,近日有媒体报道称,唯品会CTO高遵明已经提出离职,同时这也是唯品会近期离职的又一高管,去年至今已有多名高管离职。对此,唯品会方面对新浪科技...  7条相同新闻  -  百度快照",新浪科技,2016年06月15日
http://news.163.com/16/0525/05/BNSU72IS00014Q4P.html,唯品会特卖模式成功转型升级,"网易新闻  2016年05月25日 05:09唯品会最新公布的2016年第一季度未经审计财报显示,季度净营收高达121.7亿元,同比增长41%;季度毛利润增至29.6亿元,较去年同期增长38%;运营利润较去年同期增长51%至...  2条相同新闻  -  百度快照",网易新闻,2016年05月25日
http://money.163.com/16/0524/11/BNR2HU9300253B0H.html,红杉与中国互联网的兴衰:沈南鹏与周鸿祎、王兴、唯品会……不得不...,"网易财经  2016年05月24日 11:00(原标题:红杉与中国互联网的兴衰:沈南鹏与周鸿祎、王兴、唯品会……不得不说的故事) 这是我最近写的关于红杉中国的有趣故事。最近两天最火的一个男人,大家应该...  百度快照",网易财经,2016年05月24日
http://www.zjjzx.cn/news/hntv/53916.html,唯品会迪奥Dior化妆品专场,"张家界在线  2016年07月15日 09:31唯品会迪奥Dior化妆品专场,7月15日火热售卖中,全场5.9折起,炫出你的唇情蜜肌。 自1946年创始以来,Dior一直是华丽与高雅的代名词。不论是时装、化妆品或是其他...  百度快照",张家界在线,2016年07月15日
http://sunxiaoji.baijia.baidu.com/article/465797,创新营销为唯品会带来新增长点,"百度百家  2016年05月23日 19:00唯品会始终从提升消费者体验的角度出发,在坚持特卖模式和洞悉消费者消费升级趋势的基础上,探索特卖模式的升级与创新,寻找当下电商的风口。...  百度快照",百度百家,2016年05月23日
http://finance.ifeng.com/a/20160522/14407807_0.shtml,京东缩小与天猫差距唯品会进前三,"凤凰网  2016年05月22日 20:00(包括开放平台式与自营销售式,不含品牌电商),天猫排名第一,占57.4%份额;京东名列第二,占据23.4%份额;唯品会位于第三,占3.2%份额;位于4~10名的电商依次为:...  3条相同新闻  -  百度快照",凤凰网,2016年05月22日
http://www.zjjzx.cn/news/mtjj/53744.html,前三大电商阿里、京东、唯品会位列2016年中国互联网企业前10强,"张家界在线  2016年07月13日 11:53工业和信息化部信息中心在京召开2016年中国互联网企业100强发布会暨百强企业论坛,会上发布“2016中国互联网企业100强排行榜”,中国前三大电商阿里、京东、唯品会上榜...  6条相同新闻  -  百度快照",张家界在线,2016年07月13日
http://gz.house.sina.com.cn/news/2016-07-13/07156158770603861262983.shtml,狠砸41亿!唯品会琶洲地块总平面规划终于曝光了,"新浪网  2016年07月13日 07:36确定了,唯品会总部大厦要这样建。... 确定了,唯品会总部大厦要这样建。  唯品会总部将建两栋办公楼+裙楼   今日,唯品会琶洲地块总平面在官网进行批前公...  2条相同新闻  -  百度快照",新浪网,2016年07月13日
http://www.ebrun.com/20160728/184950.shtml,品牌商看京东:盖过了淘宝唯品会 比不上天猫,"亿邦动力网  2016年07月28日 20:56并且在调研各品牌商的合作意愿后,可以发现天猫是最多商家认为“必须合作”的平台,其次获得好感的京东,淘宝和唯品会位居第三和第四。...  2条相同新闻  -  百度快照",亿邦动力网,2016年07月28日
http://wangguanxiong.baijia.baidu.com/article/463529,"还在盈利,连续14个季度盈利的唯品会秘诀何在?","百度百家  2016年05月21日 20:00唯品会刚刚又发布了2016年Q1财报,之前曾听不少媒体朋友说,唯品会财报盈利早已经不算大新闻了,除非他们亏损才算。咱们就来趁热解读一下持续盈利的财报背后显示的唯...  2条相同新闻  -  百度快照",百度百家,2016年05月21日
http://www.zjjzx.cn/news/jdrp/53645.html,唯品会韩国3CE彩妆专场 让你焕然一新,"张家界在线  2016年07月11日 16:33唯品会韩国3CE彩妆专场7月11日正在火热进行中,全场6.2折起,唯品国际保税仓直发,让你焕然一新。  Stylenanda成立于2004年。2009年1月该公司的化妆品开发成功。...  百度快照",张家界在线,2016年07月11日
http://stock.10jqka.com.cn/usstock/20160710/c591625253.shtml,唯品会的全球布局 “健在”的还有几家?,"同花顺  2016年07月10日 15:35编者按:唯品会是一家特卖平台,但又不仅仅是特卖平台。亿邦动力网根据公开资料整理了唯品会在国内外的投资发现,从美妆、时尚到母婴、医疗、家居等领域,唯品会都有...  2条相同新闻  -  百度快照",同花顺,2016年07月10日
http://tech.qq.com/a/20160519/046454.htm,唯品会高管解读财报:未来将扩展互联网金融业务,"腾讯科技  2016年05月19日 14:00唯品会未来的目标是什么?最后,未来唯品会是否会借助外部融资来发展互联网金融业务? 杨东皓:关于互联网金融业务,无论是消费者和供应商目前的违约率都非常低,而且我们...  2条相同新闻  -  百度快照",腾讯科技,2016年05月19日
http://news.cnfol.com/it/20160621/22931818.shtml,唯品会616战报出炉:玩转电商直播 深挖明星IP,中金在线  2016年06月21日 18:14近日 易观智库发布2016年第一季度中国网上零售B2C市场监测报告 数据显示 唯品会凭借优异的市场表现在中国网络零售B2C市场交易份额 中国B2C市场母婴品类交易份额及中国...  5条相同新闻  -  百度快照,中金在线,2016年06月21日
http://www.zjjzx.cn/news/mtjj/52997.html,唯品会odbo女装专场 只为独特气质,"张家界在线  2016年07月04日 10:23唯品会odbo女装专场7月4日正在火热进行中,全场夏装新品2折起,传递个性、内敛、自由的时尚生活方式。  凭借个性的设计、独特的风格,odbo迅速建立了属于自己的地位,...  百度快照",张家界在线,2016年07月04日
http://www.guangyuanol.cn/news/qiye/2016/0704/601880.html,唯品会与台湾知名鞋业品牌哈森达成战略合作伙伴,"川北在线  2016年07月04日 10:51近日,全球最大特卖电商唯品会与台湾知名鞋业品牌哈森,在唯品会总部正式达成深度战略合作伙伴关系,双方将共同携手为唯品会近2亿注册会员,带来更多哈森品牌的正品优质鞋...  百度快照",川北在线,2016年07月04日
http://www.cet.com.cn/itpd/hlw/1777626.shtml,唯品会回应高管离职传闻:传闻不属实,"中国经济新闻网  2016年06月16日 13:22DoNews6月15日消息(记者 周勤燕)有媒体日前爆料称,唯品会CTO高遵明已经提出离职,对此,唯品会方面回应称,高遵明先生目前继续任职唯品会CTO,同时“过去3个月接连...  5条相同新闻  -  百度快照",中国经济新闻网,2016年06月16日
http://idol001.com/news/6654/detail/5760c0b47a1173ec268b5127,[BigBang][新闻]160615 BIGBANG VIP TOUR官方周边将通过唯品会...,"爱豆网  2016年06月15日 10:00爱豆新闻讯(图/唯品会)2016 BIGBANG MADE [V.I.P] TOUR周边商品将在本月16日10:00通过唯品会进行售卖,并且由BIGBANG全员亲自录制的宣传视频也  2条相同新闻  -  百度快照",爱豆网,2016年06月15日
http://tech.163.com/16/0511/14/BMPRGAFQ000915BF.html,唯品会宣布全面发力跨境电商业务,"网易科技  2016年05月11日 14:29网易科技讯 5月10日消息,唯品会在重庆宣布旗下“唯品国际”跨境电商业务将全面升级,将原有的“跨境商品特卖平台”升级为“生活方式平台”。...  3条相同新闻  -  百度快照",网易科技,2016年05月11日
http://e.gmw.cn/2016-06/14/content_20549525.htm,刘昊然惊喜现身 与粉丝相约唯品会6•16特卖狂欢,"光明网  2016年06月14日 17:00近日,“国民初恋”刘昊然突然现身唯品会商务中心大楼,在广州唯品会总部与粉丝上演了一场“初恋的味道”大戏。据了解,本次“国民初恋”刘昊然同学,来到位于广州的...  4条相同新闻  -  百度快照",光明网,2016年06月14日
http://business.sohu.com/20160510/n448581783.shtml,重金砸广告+高管离职潮 唯品会到底要闹哪样?,"搜狐财经  2016年05月10日 09:35唯品会又火了,一是因为其在热播电视剧《欢乐颂》中频繁的广告植入,二是其被传出的离职潮。 事情是这样的:在最近热播电视剧《欢乐颂》里,几乎每集都会出现唯  5条相同新闻  -  百度快照",搜狐财经,2016年05月10日
http://it.sohu.com/20160526/n451525900.shtml,沈南鹏手握一堆王牌:京东、唯品会、360、美团……这些创业奇兵...,"搜狐科技  2016年05月26日 05:41早期投资唯品会时,唯品会并不像现在这样广受关注,反而因为土气的页面和被称之为“清理下水道”的商业模式让大部分投资人不看好。其创始人沈亚认为,红杉真正懂“唯...  5条相同新闻  -  百度快照",搜狐科技,2016年05月26日
http://gz.house.sina.com.cn/news/2016-06-25/07456152255139354034712.shtml,41亿!琶洲唯品会全球总部大厦开工(首批内景图曝光!),"新浪网  2016年06月25日 07:28继复星、星河湾琶洲总部陆续动土之后,唯品会也按捺不住了!...   昨日上午,唯品会总部大厦奠基典礼在广州海珠区琶洲互联网创新集聚区A区隆重举行。   唯品...  2条相同新闻  -  百度快照",新浪网,2016年06月25日
http://www.guangyuanol.cn/news/qiye/2016/0623/596778.html,唯品会互联网思维牵引市场转型,"川北在线  2016年06月23日 17:41唯品会发源于广州,自2008年成立以来,唯品会在中国开创了精选品牌、深度折 2015年,广州全市实现社会消费品零售总额7933亿元,增长11%;批发零售业商品销售总额50902.4...  百度快照",川北在线,2016年06月23日
http://tech.163.com/16/0504/07/BM737BNR00094OE0.html,唯品会被曝联合创始人级别高管辞职,"网易科技  2016年05月04日 06:21【亿邦动力网讯】5月4日消息,近日有知情人士向亿邦动力网爆料,唯品会广州总部出现大幅人员调整,有多名高管已离职,负责招商的VP已提交辞呈,致使招商业务遇阻,品牌...  6条相同新闻  -  百度快照",网易科技,2016年05月04日
http://tech.xinmin.cn/2016/06/20/30165476.html,唯品会6?16把直播1.0玩到2.0 1500万人次观看,"新民网  2016年06月20日 16:006月份是中国电商传统的年中大促月份,几乎所有电商平台会在这个月开展大促营销,让利消费者。相信不管是类似唯品会这样的大型电商平台,还是其他个体平台,都能在视频大...  3条相同新闻  -  百度快照",新民网,2016年06月20日
http://tech.qq.com/a/20160429/007758.htm,唯品会股权结构曝光:沈亚持股14.1% 红杉获利离场,"腾讯科技  2016年04月29日 07:00唯品会 日前递交2015年年报。年报显示,截止到2016年3月31日,唯品会CEO沈亚持有16,510,358股,占比14.1%;唯品会联合创始人、COO洪晓波持股8,952,810股,占比7....  4条相同新闻  -  百度快照",腾讯科技,2016年04月29日
http://tech.sina.com.cn/i/2016-05-18/doc-ifxsktkr5720203.shtml,靠周杰伦、地铁广告刷脸 唯品会上季活跃用户同比增长52%,"新浪科技  2016年05月18日 21:00新浪科技周雪昳唯品会于5月18日公布了2016年第一季度财报,报告显示,唯品会第一季度总净营收为人民币121.7亿元(约合18.9亿美元),净利润为人民币4.75亿元(约合...  百度快照",新浪科技,2016年05月18日
http://www.365f.com/news/news_desc.asp?name=36951,全友家居正式入驻唯品会,"天天家具网  2016年06月15日 09:50近日,中国知名家具品牌全友家居与全球最大的特卖网站唯品会强强联手,共襄盛举。于6月13日--6月17日在唯品会家居专场推出为期五天的“限时限量特卖活动”。此次活...  百度快照",天天家具网,2016年06月15日
http://tech.sina.com.cn/i/2016-05-14/doc-ifxsehvu8893802.shtml,唯品会全面发力跨境电商业务,"新浪科技  2016年05月14日 01:00晨报记者苗夏丽近日,全球最大特卖电商唯品会(vip.com,NYSE:VIPS)在重庆以“全球好货放心购”为主题举行了唯品会旗下“唯品国际”跨境业务的全新升级发布会,宣布...  6条相同新闻  -  百度快照",新浪科技,2016年05月14日
http://www.nbd.com.cn/articles/2016-05-31/1009181.html,"沈南鹏从唯品会""胜利大逃亡""背后:小而美不再 需要新的故事","每日经济新闻  2016年05月31日 14:22目前唯品会的股价在12美元附近(2016年5月16日时股价),市值仅为71.6亿美元。也就是说,唯品会用了1年的时间,市值便蒸发了近100亿美元。  2条相同新闻  -  百度快照",每日经济新闻,2016年05月31日
http://finance.qq.com/a/20160421/005174.htm,唯品会419无与伦比的特卖 携手南航打造跨界新体验,"腾讯财经  2016年04月21日 04:00全球最大特卖电商唯品会在其“419无与伦比特卖会”给过亿会员带来了各种惊喜。除了签下周杰伦成为唯品会首席惊喜官,点爆明星跨界话题。此前,唯品会与中国南方航空...  5条相同新闻  -  百度快照",腾讯财经,2016年04月21日
http://news.163.com/16/0418/01/BKTA38UI00014Q4P.html,贝拉米入驻唯品会,"网易新闻  2016年04月18日 01:48(原标题:贝拉米入驻唯品会) 来自澳洲的婴幼儿食品和奶粉品牌贝拉米非常热衷于向孩子推行健康饮食的理念,其使命是为全世界宝宝创造纯净优质的生活之源。日前,贝拉米...  百度快照",网易新闻,2016年04月18日
http://it.21cn.com/prnews/a/2016/0504/10/30992696.shtml,唯品会“唯品国际”全球生活体验馆亮相重庆,"21CN  2016年05月04日 10:135月1日,在重庆较场口、观音桥、两路口、红旗河沟、沙坪坝5大地铁站,唯品会“唯品国际”亲力打造的全球生活体验馆惊喜“上线”。唯品国际全球生活体验馆“落户”...  4条相同新闻  -  百度快照",21CN,2016年05月04日
http://www.redsh.com/ppnews/20160601/104054.shtml,沈南鹏从唯品会“胜利大逃亡”背后:小而美不再 需要新的故事,"红商网  2016年06月01日 10:54然而,最新数据显示,这个资本大鳄已经从唯品会巨额套现并""胜利大逃亡""。 公开资料显示,唯品会在2010年和2011年先后获得红杉资本总计7000万美元的融资,在美国纽交所...  百度快照",红商网,2016年06月01日
http://www.cngold.com.cn/zjs/20160531d1898n71619042.html,唯品会互联网金融业务遭质疑,"中金网  2016年05月31日 16:00中金社2016年5月31日消息,唯品会正在进行“互联网”“金融”领域的试水,推出了一些互联网保险产品。采访中,多位互联网金融业内人士告诉记者,在当下的互联网金融...  2条相同新闻  -  百度快照",中金网,2016年05月31日
http://finance.ifeng.com/a/20160413/14318560_0.shtml,周杰伦跨界营销唯品会4·19特卖节,"凤凰网  2016年04月13日 02:00近日,周杰伦出任唯品会首席惊喜官,改广告词,拍萌宠广告,宣布携自创潮牌入驻唯品会等一系列营销活动拉开了唯品会“VIP惊喜营销”的序幕。4月19日,周杰伦将迎来加盟...  2条相同新闻  -  百度快照",凤凰网,2016年04月13日
http://finance.qq.com/a/20160412/001255.htm,周董担任首席惊喜官后如何颠覆唯品会419特卖节,"腾讯财经  2016年04月12日 01:00周杰伦出任唯品会首席惊喜官,新官上任三把火可谓烧得风生水起。改广告词,第一次和萌宠亲密出镜拍摄创意“人兽大片”,各大电视台现在天天都在播放周杰伦屌屌的...  10条相同新闻  -  百度快照",腾讯财经,2016年04月12日
http://tech.hexun.com/2016-05-26/184071778.html,唯品会连续14季度盈利,"和讯科技  2016年05月26日 10:49唯品会公布了2016年第一季度财报,财报显示,唯品会2016年第一季度业绩继续保持快速增长,以连续14个季度盈利的成绩再次刷新电商行业纪录。唯品会2016年第一季度净营收...  2条相同新闻  -  百度快照",和讯科技,2016年05月26日
http://www.ebrun.com/20160517/176307.shtml,唯品会为什么没有搜索?那些潜藏的小心机,"亿邦动力网  2016年05月17日 17:30罗伟称,不同的产品定位,决定了在产品设计上是有很大的差异性的,而唯品会与其他电商网站的主要区别就是一个是以品牌为核心的。  2条相同新闻  -  百度快照",亿邦动力网,2016年05月17日
http://tech.hexun.com/2016-05-24/184028152.html,唯品会一季度净利6.23亿元,"和讯科技  2016年05月24日 11:23本报讯 近日,特卖网站唯品会公布其2016年第一季度未经审计的财务报告。财报显示,唯品会2016年Q1业绩继续保持快速增长,并实现连续14个季度盈利。公司各项关键运营指标...  百度快照",和讯科技,2016年05月24日
http://news.163.com/16/0406/01/BJUDK2CU00014Q4P.html,澳洲领先保健品 Swisse牵手唯品会,"网易新闻  2016年04月06日 01:56澳大利亚领先保健品品牌Swisse,在宣布开设天猫国际旗舰店正式进入中国之后,又在日前与唯品会“唯品国际”达成品牌战略合作,唯品会由此成为Swisse品牌在中国的重要战略合作...  百度快照",网易新闻,2016年04月06日
http://news.163.com/16/0331/23/BJHA71HJ00014JB5.html,周杰伦成“唯品会”首席惊喜官 打造“惊喜经济”新主张,"网易新闻  2016年03月31日 23:00央广网北京3月31日消息(记者张棉棉)周杰伦签约唯品会CJO首席惊喜官发布会近日在北京举行,发布会主题是“无与伦比 惊喜唯你”。唯品会副总裁冯佳路将象征着“惊喜...  2条相同新闻  -  百度快照",网易新闻,2016年03月31日
http://zjnews.zjol.com.cn/system/2016/04/30/021131820.shtml,唯品会曝光股权结构 三名温州人持股比例达25.1%,"浙江在线  2016年04月30日 10:23截至今年3月31日,创始人沈亚与洪晓波分别持有股权14.1%、 7.6%,唯品会天使投资人、同为温商的欧时力创始人徐宇则持有3.4%的股权,三人持有股权合计25.1%  3条相同新闻  -  百度快照",浙江在线,2016年04月30日
http://tech.qq.com/a/20160330/038739.htm,外媒:唯品会携程成长空间巨大 投资回报率将远超百度,"腾讯科技  2016年03月30日 14:00外媒:唯品会携程成长空间巨大 投资回报率将远超百度 唯品会未来5年的市盈率相对盈利增长比率仅为0.5倍,百度当前市盈率相对盈利增长比率为0.9倍。  百度快照",腾讯科技,2016年03月30日
http://news.163.com/16/0329/01/BJ9O93T900014AED.html,周杰伦出任唯品会首席惊喜官(图),"网易新闻  2016年03月29日 01:283月25日,周杰伦签约唯品会CJO首席惊喜官发布会在北京正式举行,现场唯品会副总裁冯佳路将象征着“惊喜经济”新主张的权杖授予周杰伦,正式宣告了周杰伦出任唯品会CJO首席...  2条相同新闻  -  百度快照",网易新闻,2016年03月29日
http://www.mnw.cn/keji/dianshang/1172416.html,唯品会被曝联合创始人级别高管辞职,"闽南网  2016年05月04日 07:00­ 【亿邦动力网讯】5月4日消息,近日有知情人士向亿邦动力网爆料,唯品会广州总部出现大幅人员调整,有多名高管已离职,负责招商的VP已提交辞呈,致使招商业务遇阻,...  百度快照",闽南网,2016年05月04日
http://news.163.com/16/0328/20/BJ97PTOV00014AED.html,首席惊喜官?!周杰伦和唯品会在下一盘很大的棋(组图),"网易新闻  2016年03月28日 20:14(原标题:首席惊喜官?!周杰伦和唯品会在下一盘很大的棋(组图)) 0 首席惊喜官,一个很冷门的互联网职位,因为周杰伦入职唯品会火了。 随着互联网,尤其是电子商务的...  百度快照",网易新闻,2016年03月28日
http://money.163.com/16/0328/18/BJ919UCU00253B0H.html,加入唯品会后 周杰伦要做的三件事,"网易财经  2016年03月28日 18:41(原标题:加入唯品会后 周杰伦要做的三件事) 【亿邦动力网讯】3月25日消息,亿邦动力网最新获悉,唯品会今天于北京举行发布会正式签约周杰伦,聘请周杰伦出任唯品会的...  8条相同新闻  -  百度快照",网易财经,2016年03月28日
http://finance.ifeng.com/a/20160328/14293252_0.shtml,唯品会聘周杰伦任首席惊喜官 开创明星跨界电商新纪元,"凤凰网  2016年03月28日 10:00在明星和科技企业频频跨界合作、消费者需求不断升级的当前,唯品会聘请周杰伦出任首席惊喜官CJO,不仅是为唯品会1亿多注册会员及广大粉丝们带来全方位的地表最强的“...  10条相同新闻  -  百度快照",凤凰网,2016年03月28日
http://news.163.com/16/0328/05/BJ7JLD1V00014Q4P.html,"周杰伦跨界唯品会 新官上任:“对,我改了他们的广告词!”(组图)","网易新闻  2016年03月28日 05:00(原标题:周杰伦跨界唯品会 新官上任:“对,我改了他们的广告词!”(组图)) 2016年3月25日,周杰伦现身北京,出席唯品会签约发布会,宣告跨界上任唯品会CJO首席惊喜...  4条相同新闻  -  百度快照",网易新闻,2016年03月28日
http://www.guangyuanol.cn/news/qiye/2016/0510/572830.html,4块钱让唯品会带你去旅行,"川北在线  2016年05月10日 14:35日前,在重庆较场口、观音桥、两路口、红旗河沟、沙坪坝5大地铁站,唯品会唯品国际亲力打造的全球生活体验馆惊喜上线。市民不仅可以零距离体验来自艺术意大利、浪漫韩国...  百度快照",川北在线,2016年05月10日
http://news.xinhuanet.com/photo/2016-03/26/c_128836648.htm,周杰伦签约唯品会“首席惊喜官”发布会在京举行,"新华网  2016年03月26日 20:003月25日,在北京举行的发布会现场,周杰伦(中)与嘉宾、主持人交流。... 3月25日,在北京举行的发布会现场,周杰伦(中)与嘉宾、主持人交流。 当日,周杰伦签约唯品会...  8条相同新闻  -  百度快照",新华网,2016年03月26日
http://tech.qq.com/a/20160325/041133.htm,周杰伦担任唯品会首席惊喜官 还帮忙改了广告词,"腾讯科技  2016年03月25日 15:00周杰伦担任唯品会首席惊喜官 还帮忙改了广告词 周杰伦将唯品会广告词改成“都是傲娇的品牌,只卖呆萌的价格,上唯品会,不纠结”。  3条相同新闻  -  百度快照",腾讯科技,2016年03月25日
http://tech.163.com/16/0325/12/BJ0LVQFF000915BF.html,"唯品会聘请周杰伦为CJO,并启用新广告词","网易科技  2016年03月25日 12:59网易科技讯 3月25日消息,今天,唯品会在京召开发布会,宣布签约周杰伦为首席惊喜官(CJO)。现场,周杰伦表示,自己把唯品会自创立以来的广告词“精选品牌、深度折扣、限...  7条相同新闻  -  百度快照",网易科技,2016年03月25日
http://money.163.com/16/0323/17/BIS2JOJE00253B0H.html,"周杰伦唯品会办公室内部照曝光,电商果然有钱!","网易财经  2016年03月23日 17:23(原标题:周杰伦唯品会办公室内部照曝光,电商果然有钱!) 近日网上流出了很多唯品会给周杰伦打造的办公室内部照,装修程度之豪华可谓前所未见。 透明的钢琴、粉色的西...  7条相同新闻  -  百度快照",网易财经,2016年03月23日
http://money.163.com/16/0322/10/BIOO85OL00253B0H.html,"唯品会温暖回应周杰伦入职,网友大呼路转粉","网易财经  2016年03月22日 10:20(原标题:唯品会温暖回应周杰伦入职,网友大呼路转粉) 3月18日,唯品会官方微博发布了一条名为《对,我们就是要签周杰伦来唯品会当CJO》的长贴,引发了网友热议。...  7条相同新闻  -  百度快照",网易财经,2016年03月22日
http://money.163.com/16/0318/20/BIFH1A9J00253B0H.html,唯品会布局互联网金融 四大板块打造生态圈闭环,"网易财经  2016年03月18日 20:18(原标题:唯品会布局互联网金融 四大板块打造生态圈闭环) 唯品会近日交出了自己2015年的财务报表,财报称唯品会连续十三个季度盈利,2015年实现全年总净营收402亿元。...  百度快照",网易财经,2016年03月18日
http://cnews.chinadaily.com.cn/2016-04/27/content_24907702.htm,唯品会“419无与伦比的特卖会” 周杰伦不得不说的“惊喜”,"中国日报  2016年04月27日 18:004月18日晚8点,唯品会419“一场无与伦比的特卖”准时开场,可以说是万众期待,这是周杰伦任唯品会首席惊喜官后,倾情打造的首场大促。未来,唯品会将在“惊喜体验...  6条相同新闻  -  百度快照",中国日报,2016年04月27日
http://ent.ifeng.com/a/20160331/42598476_0.shtml,唯品会 惊喜主张,"凤凰娱乐  2016年03月31日 03:00日前,唯品会以“无与伦比 惊喜唯你”为主题,举行了一场盛大派对,宣布周杰伦担任唯品会CJO首席惊喜官。当天,派对现场玩起3D Mapping炫酷投影,生动再现“最强外太空...  3条相同新闻  -  百度快照",凤凰娱乐,2016年03月31日
http://tech.163.com/16/0314/13/BI4DC7MN000915BF.html,乐坛天王周杰伦加入唯品会 成为首席惊喜官,"网易科技  2016年03月14日 13:45据知情人士透露,乐坛天王周杰伦也“沦陷”,加入到唯品会担任首席惊喜官(CJO)。 据了解,“首席惊喜官”是2013年6月开始出现的一种新兴职业,主要由热爱员工的职场...  2条相同新闻  -  百度快照",网易科技,2016年03月14日
http://www.donews.com/idonews/article/8235.shtm,周杰伦能给不上唯品会的你带来惊喜么,"DoNews  2016年03月29日 09:12几天前周杰伦给唯品会做的广告,让我眼前一亮!要是去年,我还会以为周杰伦讽刺唯品会卖假茅台呢。 而现在,周杰伦是唯品会的首席惊喜官了。  多日之前,网络间风...  5条相同新闻  -  百度快照",DoNews,2016年03月29日
http://tech.qq.com/a/20160930/025477.htm,原新浪CTO黄彦林离职 正式加盟唯品会任CTO,"腾讯科技  2016年09月30日 12:00腾讯科技讯 9月30日,唯品会 正式宣布,原新浪CTO黄彦林加盟公司担任CTO一职,全面负责集团技术管理工作,直接向CEO沈亚汇报。 黄彦林原任新浪CTO及高级副总裁,新浪集团...  百度快照",腾讯科技,2016年09月30日
http://www.ebrun.com/20160408/171764.shtml,唯品会3天特卖要变 直接开出品牌旗舰店,"亿邦动力网  2016年04月08日 20:37唯品会日前已上线品牌官方旗舰店,并对小部分品牌开放,但目前仍然由唯品会方面负责运营,商家只需供货。  百度快照",亿邦动力网,2016年04月08日
http://news.dayoo.com/ds/143923/143932/201604/08/143932_47369670.htm,最佳电商平台 : 唯品会,"大洋网  2016年04月08日 16:00广州唯品会信息科技有限公司成立于 2008 年 08月,是一家专门做特卖的网站。...     广州唯品会信息科技有限公司成立于 2008 年 08月,总部设在广州荔湾...  百度快照",大洋网,2016年04月08日
http://money.163.com/16/0304/12/BHAHD5GJ00253B0H.html,唯品会2015年财报再创新高,"网易财经  2016年03月04日 12:54特卖电商唯品会于2月25日公布了2015年第四季度及全年(截至2015年12月31日)未经审计的财务报表。财报显示,2015年唯品会实现全年总净营收402亿元(人民币,下同),...  2条相同新闻  -  百度快照",网易财经,2016年03月04日
http://news.ifeng.com/a/20160317/47920507_0.shtml,"周杰伦或入职唯品会,五大电商将重新洗牌?","凤凰网  2016年03月17日 14:00近日,有互联网账号在微博爆料周杰伦即将入职唯品会的消息,迅速引起了网民与周杰伦粉丝的议论。  百度快照",凤凰网,2016年03月17日
http://it.sohu.com/20160314/n440408716.shtml,"哎呦不错哦!明星当高管的时代,周杰伦要入职唯品会做首席惊喜官","搜狐科技  2016年03月14日 17:32不过,唯品会把 CXO 变成了 CJO,也是与周杰伦的英文名是 Jay 有关。  唯品会的官方新浪微博今天中午发出#我的青春杰伦来过#,犹记那一年初恋唱着的简单爱,那一...  4条相同新闻  -  百度快照",搜狐科技,2016年03月14日
http://tech.sina.com.cn/i/2016-03-14/doc-ifxqhmvc2417647.shtml,周杰伦将加盟唯品会 出任首席惊喜官,"新浪科技  2016年03月14日 11:00近日,有爆料称周杰伦将加盟唯品会,出任首席惊喜官(CJO)一职。作为近几年电商行业中的新兴职业,首席惊喜官(CXO)主要由职场新人担任,负责调动公司各部门人员(包括...  11条相同新闻  -  百度快照",新浪科技,2016年03月14日
